OBJECTID,Facility_Name,Type,Owner,County,Latitude,Longitude
8812,Sky Way Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Meru,-0.07129000000,37.65672000000
8813,Skyhill Medical Centre,Health Centre,Private Practice - Medical Specialist,Nairobi,-1.27951000000,36.75728000000
8814,Skylit Medical Clinic,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.27817000000,36.85169000000
8815,Sloam Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Lamu,-2.38859000000,40.69896000000
8816,Slope Optician,Eye Centre,Private Enterprise (Institution),Kirinyaga,-0.37668000000,37.15427000000
8817,Slopes Medical Clinic,Medical Clinic,Private Practice - Unspecified,Meru,0.08655000000,37.24182000000
8818,Slum Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nairobi,-1.31404000000,36.79157000000
8819,Smiles Medical Centre,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.27038000000,36.74537000000
8820,Snocx Medical Clinic,Medical Clinic,Private Practice - Unspecified,Vihiga,0.11684000000,34.77104000000
8821,Snowview Medical Clinic,Medical Clinic,Private Enterprise (Institution),Meru,0.08353000000,37.23961000000
8822,Soba River Health Centre,Health Centre,Ministry of Health,Nandi,-0.07379000000,35.26395000000
8823,Soceno Pharmacy,Medical Clinic,Private Enterprise (Institution),Meru,0.04627000000,37.65321000000
8824,Sochoi (AIC) Dispensary,Dispensary,Other Faith Based,Nandi,0.14438000000,35.26499000000
8825,Sochoi Dispensary,Dispensary,Ministry of Health,Nandi,0.14501000000,35.30890000000
8826,Social Service League (Nairobi ),Dispensary,Private Enterprise (Institution),Nairobi,-1.28575000000,36.82878000000
8827,Soget Dispensary,Dispensary,Ministry of Health,Narok,-1.03780000000,35.04720000000
8828,Sogon Dispensary,Dispensary,Ministry of Health,Baringo,0.55762000000,35.81618000000
8829,Sogoo Health Centre,Health Centre,Ministry of Health,Narok,-0.81931000000,35.58090000000
8830,Soin Health Care - Mfangano Street),Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.28514000000,36.82707000000
8831,Soklo Dispensary,Dispensary,Ministry of Health,Homa Bay,-0.46828000000,34.03159000000
8832,Soko Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-0.88699000000,36.59224000000
8833,Sokoke Dispensary,Dispensary,Ministry of Health,Kilifi,-3.52547000000,39.78235000000
8834,Sokoke Medical Clinic,Medical Clinic,Private Enterprise (Institution),Kilifi,-3.38052000000,39.73690000000
8835,Sokoni Arcade VCT,VCT Centre (Stand-Alone),Non-Governmental Organizations,Nairobi,-1.27974000000,36.74140000000
8836,Soldier,Medical Clinic,Private Practice - Clinical Officer,Nyeri,-0.21566000000,37.00055000000
8837,Soldier Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri,-0.35947000000,37.00850000000
8838,Solea Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Murang'a,-0.89806000000,37.00264000000
8839,Solian Dispensary,Dispensary,Ministry of Health,Baringo,-0.00145000000,35.75613000000
8840,Soliat Dispensary,Dispensary,Ministry of Health,Kericho,-0.32797000000,35.12091000000
8841,Solio Dispensary,Dispensary,Ministry of Health,Nyeri,-0.24643000000,36.94881000000
8842,Sololo Makutano Dispensary,Dispensary,Ministry of Health,Marsabit,3.51440000000,38.64830000000
8843,Sololo Mission Hospital,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Marsabit,3.55549000000,38.64136000000
8844,Solution Medical Clinic,Medical Clinic,Private Enterprise (Institution),Garissa,-0.45342000000,39.64287000000
8845,Solyot Dispensary,Dispensary,Ministry of Health,Bomet,-0.79575000000,35.24704000000
8846,Somare Dispensary,Dispensary,Ministry of Health,Marsabit,3.51784000000,39.03160000000
8847,Sombo Dispensary,Dispensary,Ministry of Health,Tana River,-0.59172000000,39.69671000000
8848,Somo Medical Clinic,Medical Clinic,Private Enterprise (Institution),Murang'a,-0.93614400000,36.95500000000
8849,Sonak Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kakamega,0.17348400000,34.57550000000
8850,Sondany Dispensary,Dispensary,Other Faith Based,West Pokot,1.32569000000,35.42355000000
8851,Sondu Health Centre,Health Centre,Ministry of Health,Kisumu,-0.38696000000,35.01030000000
8852,Songa Health Centre,Health Centre,Ministry of Health,Marsabit,2.24362000000,38.00373000000
8853,Songeto Dispensary,Dispensary,Community,Elgeyo Marakwet,0.59368000000,35.55594000000
8854,Songonyet Dispensary,Dispensary,Ministry of Health,Kericho,-0.12453000000,35.40720000000
8855,Sony Medical Centre,Health Centre,Company Medical Service,Migori,-0.89366000000,34.53335000000
8856,Sooma Dispensary,Dispensary,Ministry of Health,Kitui,-1.46410000000,37.89180000000
8857,Sopa Lodge Dispensary,Dispensary,Private Enterprise (Institution),Samburu,0.60893000000,37.52455000000
8858,Sopel Dispensary,Dispensary,Ministry of Health,Turkana,2.78931000000,35.52154000000
8859,Sore Dispensary,Dispensary,Ministry of Health,Baringo,0.19831000000,35.75428000000
8860,Sori Lakeside Nursing and Maternity Home,Maternity Home,Christian Health Association of Kenya,Migori,-0.84103000000,34.15471000000
8861,Sorok Dispensary,Dispensary,Ministry of Health,Baringo,0.23909000000,35.76089000000
8862,SOS Children Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kisumu,-0.05882000000,34.73286000000
8863,SOS Dispensary,Dispensary,Non-Governmental Organizations,Nairobi,-1.27452000000,36.87480000000
8864,Sos Medical Clinic (Eldoret East),Medical Clinic,Private Enterprise (Institution),Uasin Gishu,0.51049000000,35.30426000000
8865,Sosera Dispensary,Dispensary,Ministry of Health,Kisii,-0.86230000000,34.98804000000
8866,Sosian Dispensary,Dispensary,Ministry of Health,Laikipia,0.43175000000,36.68142000000
8867,Sosiana Dispensary,Dispensary,Ministry of Health,Narok,-1.07158000000,35.03077000000
8868,Sosiani Health Centre,Health Centre,Ministry of Health,Uasin Gishu,0.56997000000,35.15882000000
8869,Sosio Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Bungoma,0.87918000000,34.77702000000
8870,Sosiot Health Centre,Health Centre,Ministry of Health,Kericho,-0.36100000000,35.17356000000
8871,Sosiot Medical Centre,Medical Clinic,Private Practice - Clinical Officer,Kericho,-0.36360000000,35.17013000000
8872,Sosit Dispensary,Dispensary,Ministry of Health,Kericho,-0.63916000000,35.16711000000
8873,Sosoni Dispensary,Dispensary,Ministry of Health,Kilifi,-3.02795000000,39.32300000000
8874,Sostin  Dispensary,Dispensary,Ministry of Health,West Pokot,1.57320000000,35.40925000000
8875,Soteni Dispensary,Dispensary,Non-Governmental Organizations,Bungoma,0.72676000000,34.87380000000
8876,Sotik Health Centre,Health Centre,Ministry of Health,Bomet,-0.69410000000,35.10716000000
8877,Sotik Highlands Dispensary,Dispensary,Private Enterprise (Institution),Nyamira,-0.58546000000,35.05137000000
8878,Sotik Town VCT,VCT Centre (Stand-Alone),Private Enterprise (Institution),Bomet,-0.68964000000,35.11102000000
8879,Sotit Dispensary,Dispensary,Ministry of Health,Bomet,-0.58079000000,35.36219000000
8880,South B Hospital Ltd,Nursing Home,Private Practice - General Practitioner,Nairobi,-1.31225000000,36.83669000000
8881,South B Police Band Dispensary,Dispensary,Other Public Institution,Nairobi,-1.31512000000,36.83465000000
8882,South Eastern Kenya University (Seku) Health Unit,Medical Clinic,Academic (if registered),Kitui,-1.00591000000,37.80472000000
8883,South Horr Catholic Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Samburu,1.78523000000,36.79277000000
8884,South Horr Dispensary,Dispensary,Ministry of Health,Samburu,2.09279000000,36.90593000000
8885,South Ngariama Dispensary,Dispensary,Ministry of Health,Kirinyaga,-0.60691000000,37.46180000000
8886,Southern Health Care,Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.31398000000,36.82765000000
8887,Sowa Medcal Clinic,Medical Clinic,Private Practice - Clinical Officer,Lamu,-2.17893000000,40.81533000000
8888,Soweto Kayole PHC Health Centre,Health Centre,Non-Governmental Organizations,Nairobi,-1.26843000000,36.92110000000
8889,Soweto Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Mombasa,-4.02856000000,39.61546000000
8890,Soweto West Community Clinic,Dispensary,Ministry of Health,Nairobi,-1.31633000000,36.77604000000
8891,Soy Health Centre,Health Centre,Ministry of Health,Uasin Gishu,0.67699000000,35.17256000000
8892,Soy Resource Centre,Medical Clinic,Private Enterprise (Institution),Kakamega,0.68144000000,35.15509000000
8893,Soy Sambu Dispensary,Dispensary,Ministry of Health,Kakamega,0.77699000000,35.10492000000
8894,Soymet Dispensary,Dispensary,Ministry of Health,Bomet,-0.71065000000,35.15288000000
8895,Soysambu (ACK) Dispensary,Dispensary,Christian Health Association of Kenya,Bungoma,0.77000000000,34.80000000000
8896,Spa Nursing Home,Nursing Home,Private Practice - General Practitioner,Kiambu,-1.14276000000,36.98239000000
8897,Sparki Health Services,Medical Clinic,Private Enterprise (Institution),Mombasa,-4.04195000000,39.66153000000
8898,Special Provision Clinic,Medical Clinic,Non-Governmental Organizations,Nairobi,-1.27597000000,36.89595000000
8899,Special Treatment Clinic,Dispensary,Local Authority,Nairobi,-1.27457000000,36.83137000000
8900,Sportlight Empowerment Group,VCT Centre (Stand-Alone),Private Enterprise (Institution),Nandi,0.06678000000,34.85958000000
8901,Sports View CFW Medical Clinic,Medical Clinic,Private Enterprise (Institution),Kiambu,-1.19951000000,37.03120000000
8902,Springs Health Care Clinic,Medical Clinic,Private Practice - Clinical Officer,Meru,0.27520000000,37.88748000000
8903,Springs of Life Lutheran Dispensary,Dispensary,Christian Health Association of Kenya,Nairobi,-1.31089000000,36.77941000000
8904,Springs of Patmos Health Services,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kiambu,-1.08634000000,36.73342000000
8905,Sr Rhoda Medical Clinic,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,Meru,0.08032000000,37.23560000000
8906,Srisathya Sai Medical Clinic,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.26386000000,36.76455000000
8907,Ssema Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kirinyaga,-0.62636000000,37.25570000000
8908,St Agnes Clinic,Medical Clinic,Private Enterprise (Institution),Migori,-1.24226000000,34.47657000000
8909,St Agnes Health Care Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kisii,-0.45415000000,34.46648000000
8910,St Agnes Kiaganari,Medical Clinic,Private Enterprise (Institution),Embu,-0.39733100000,37.60920000000
8911,St Akidiva Memorial Hospital,Other Hospital,Private Enterprise (Institution),Migori,-1.16889000000,34.45100000000
8912,St Akidiva Mindira Hospital - Mabera,Other Hospital,Private Enterprise (Institution),Migori,-1.15184000000,34.44747000000
8913,St Aloysius Gonzaga School Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.32118000000,36.78362000000
8914,St Andrew Umoja Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Murang'a,-0.76977000000,36.92981000000
8915,St Andrews Kabare (ACK) Dispensary,Dispensary,Christian Health Association of Kenya,Kirinyaga,-0.50575000000,37.32045000000
8916,St Andrews Medical Clinic,Medical Clinic,Private Enterprise (Institution),Kilifi,-3.03411000000,40.13740000000
8917,St Andrews Medical Clinic - Eldoret,Medical Clinic,Private Practice - General Practitioner,Uasin Gishu,0.65159000000,35.28453000000
8918,St Andrews Othodox Clinic,Dispensary,Other Faith Based,Kakamega,0.73476600000,34.95870000000
8919,St Angela Melici Health Centre,Health Centre,Other Faith Based,Kiambu,-1.22872000000,36.70614000000
8920,St Angela Merici Health Centre (Kingeero),Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.22885100000,36.70628500000
8921,St Ann Hospital,Other Hospital,Christian Health Association of Kenya,Meru,-0.19313000000,37.66709000000
8922,St Ann Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru,-0.49964000000,36.32660000000
8923,St Ann Medical Clinic (Naivasha),Medical Clinic,Private Practice - Nurse / Midwife,Nakuru,-0.98343000000,36.58651000000
8924,St Anne (ACK) Dispensary,Dispensary,Christian Health Association of Kenya,Murang'a,-0.71746000000,37.15611000000
8925,St Anne CFW Clinic,Medical Clinic,Non-Governmental Organizations,Kirinyaga,-0.49619000000,37.05072000000
8926,St Anne Kariene Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Meru,-0.04068000000,37.66195000000
8927,St Anne Medical Centre (Mombasa),Medical Clinic,Private Enterprise (Institution),Mombasa,-4.03561000000,39.69071000000
8928,St Anne Mida Catholic Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kilifi,-3.20793000000,40.06075000000
8929,St Anne's Cry For The World Clinic (Raimu),Medical Clinic,Non-Governmental Organizations,Kirinyaga,-0.49619000000,37.05072000000
8930,St Annes Health Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.19268000000,36.74530000000
8931,St Annes Medical Clinic Ongata Rongai,Medical Clinic,Private Enterprise (Institution),Kajiado,-1.42836000000,36.68933000000
8932,St Annes Medical Health Centre,Health Centre,Private Enterprise (Institution),Nairobi,-1.20244000000,36.90380000000
8933,St Ann's Clinic,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.26843000000,36.92110000000
8934,St Anns Medical Centre,Medical Clinic,Private Practice - Nurse / Midwife,Nairobi,-1.30147000000,36.75371000000
8935,St Anns Medical Centre,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.22061000000,36.71544000000
8936,St Anns Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kajiado,-1.38456000000,36.65987000000
8937,St Ann's Medical Clinic,Medical Clinic,Private Enterprise (Institution),Mombasa,-4.03515000000,39.60110000000
8938,St Anselmo Medical Clinic,Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.28131000000,36.89648000000
8939,St Anthony Lemek Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Narok,-1.61104000000,35.23889000000
8940,St Anthony Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.08362000000,36.62139000000
8941,St Antony Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Nakuru,-0.24857000000,36.14477000000
8942,St Antony Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Embu,-0.41151000000,37.45020000000
8943,St Antony's Abossi Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Narok,-0.91528000000,35.05899000000
8944,St Assisi Sisters of Mary Immaculate Nursing Home,Maternity Home,Christian Health Association of Kenya,Machakos,-1.36434000000,36.93510000000
8945,St Augastine,Dispensary,Private Enterprise (Institution),Kiambu,-1.09934000000,37.01669000000
8946,St Augustine Youth Friendly Centre,VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,Turkana,3.12030000000,35.59682000000
8947,St Austine Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri,-0.36603000000,37.26500000000
8948,St Barbara Mosocho Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Kisii,-0.60007000000,34.74206000000
8949,St Barkita Dispensary Utawala,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.27760000000,36.97533000000
8950,St Barnabas Dispensary,Dispensary,Christian Health Association of Kenya,Migori,-1.06209000000,34.45700000000
8951,St Basil's Catholic Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Embu,-0.38588000000,37.46802000000
8952,St Begson Clinic,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.26124000000,36.91716000000
8953,St Bennedticto Health Centre,Medical Clinic,Private Enterprise (Institution),Kilifi,-3.19804000000,40.11096000000
8954,St Boniface Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nandi,0.18331000000,34.94443000000
8955,St Bridget's Mother & Child,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.27868000000,36.83993000000
8956,St Bridgit Kalemunyang Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Turkana,2.73571000000,35.36434000000
8957,St Brigids Girls High School Dispensary,Dispensary,Other Faith Based,Trans Nzoia,0.89074000000,34.92186000000
8958,St Brigitas Health Centre,Health Centre,Other Faith Based,Uasin Gishu,0.50341000000,35.23573000000
8959,St Camillus Health Centres,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Kiambu,-0.97026000000,36.79111000000
8960,St Camillus Mission Hospital,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Migori,-0.81230000000,34.19830000000
8961,St Cathene Ichuni Mission,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kisii,-0.79012000000,34.94382000000
8962,St Catherine's Health Centre,Health Centre,Private Enterprise (Institution),Nairobi,-1.28321000000,36.75265000000
8963,St Catherine's Napetet Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Turkana,3.11178000000,35.61719000000
8964,St Cecilia Nursing Home,Nursing Home,Private Enterprise (Institution),Nyeri,-0.32964000000,36.56689000000
8965,St Charles Lwanga Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kiambu,-1.11859000000,36.62635000000
8966,St Charles Lwanga Health Centre,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Kakamega,0.62801000000,34.88434000000
8967,St Christopher Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kajiado,-1.39597000000,36.74149000000
